timestamp,gram,status_text,status_num
2025-12-29 07:08:52,1 gr,BELUM TERSEDIA,1
2025-12-29 07:08:52,2 gr,BELUM TERSEDIA,1
2025-12-29 07:08:52,3 gr,BELUM TERSEDIA,1
2025-12-29 07:08:52,5 gr,BELUM TERSEDIA,1
2025-12-29 07:08:52,10 gr,BELUM TERSEDIA,1
2025-12-29 07:10:15,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:10:15,1 gr,BELUM TERSEDIA,1
2025-12-29 07:10:15,2 gr,BELUM TERSEDIA,1
2025-12-29 07:10:15,3 gr,BELUM TERSEDIA,1
2025-12-29 07:10:15,5 gr,BELUM TERSEDIA,1
2025-12-29 07:10:15,10 gr,BELUM TERSEDIA,1
2025-12-29 07:11:39,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:11:39,1 gr,BELUM TERSEDIA,1
2025-12-29 07:11:39,2 gr,BELUM TERSEDIA,1
2025-12-29 07:11:39,3 gr,BELUM TERSEDIA,1
2025-12-29 07:11:39,5 gr,BELUM TERSEDIA,1
2025-12-29 07:11:39,10 gr,BELUM TERSEDIA,1
2025-12-29 07:13:05,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:13:05,1 gr,BELUM TERSEDIA,1
2025-12-29 07:13:05,2 gr,BELUM TERSEDIA,1
2025-12-29 07:13:05,3 gr,BELUM TERSEDIA,1
2025-12-29 07:13:05,5 gr,BELUM TERSEDIA,1
2025-12-29 07:13:05,10 gr,BELUM TERSEDIA,1
2025-12-29 07:14:25,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:14:25,1 gr,BELUM TERSEDIA,1
2025-12-29 07:14:25,2 gr,BELUM TERSEDIA,1
2025-12-29 07:14:25,3 gr,BELUM TERSEDIA,1
2025-12-29 07:14:25,5 gr,BELUM TERSEDIA,1
2025-12-29 07:14:25,10 gr,BELUM TERSEDIA,1
2025-12-29 07:15:49,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:15:49,1 gr,BELUM TERSEDIA,1
2025-12-29 07:15:49,2 gr,BELUM TERSEDIA,1
2025-12-29 07:15:49,3 gr,BELUM TERSEDIA,1
2025-12-29 07:15:49,5 gr,BELUM TERSEDIA,1
2025-12-29 07:15:49,10 gr,BELUM TERSEDIA,1
2025-12-29 07:17:10,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:17:10,1 gr,BELUM TERSEDIA,1
2025-12-29 07:17:10,2 gr,BELUM TERSEDIA,1
2025-12-29 07:17:10,3 gr,BELUM TERSEDIA,1
2025-12-29 07:17:10,5 gr,BELUM TERSEDIA,1
2025-12-29 07:17:10,10 gr,BELUM TERSEDIA,1
2025-12-29 07:18:35,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:18:35,1 gr,BELUM TERSEDIA,1
2025-12-29 07:18:35,2 gr,BELUM TERSEDIA,1
2025-12-29 07:18:35,3 gr,BELUM TERSEDIA,1
2025-12-29 07:18:35,5 gr,BELUM TERSEDIA,1
2025-12-29 07:18:35,10 gr,BELUM TERSEDIA,1
2025-12-29 07:19:57,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:19:57,1 gr,BELUM TERSEDIA,1
2025-12-29 07:19:57,2 gr,BELUM TERSEDIA,1
2025-12-29 07:19:57,3 gr,BELUM TERSEDIA,1
2025-12-29 07:19:57,5 gr,BELUM TERSEDIA,1
2025-12-29 07:19:57,10 gr,BELUM TERSEDIA,1
2025-12-29 07:21:19,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:21:19,1 gr,BELUM TERSEDIA,1
2025-12-29 07:21:19,2 gr,BELUM TERSEDIA,1
2025-12-29 07:21:19,3 gr,BELUM TERSEDIA,1
2025-12-29 07:21:19,5 gr,BELUM TERSEDIA,1
2025-12-29 07:21:19,10 gr,BELUM TERSEDIA,1
2025-12-29 07:22:42,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:22:42,1 gr,BELUM TERSEDIA,1
2025-12-29 07:22:42,2 gr,BELUM TERSEDIA,1
2025-12-29 07:22:42,3 gr,BELUM TERSEDIA,1
2025-12-29 07:22:42,5 gr,BELUM TERSEDIA,1
2025-12-29 07:22:42,10 gr,BELUM TERSEDIA,1
2025-12-29 07:24:04,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:24:04,1 gr,BELUM TERSEDIA,1
2025-12-29 07:24:04,2 gr,BELUM TERSEDIA,1
2025-12-29 07:24:04,3 gr,BELUM TERSEDIA,1
2025-12-29 07:24:04,5 gr,BELUM TERSEDIA,1
2025-12-29 07:24:04,10 gr,BELUM TERSEDIA,1
2025-12-29 07:25:28,0.5 gr,BELUM TERSEDIA,1
